13:16:49,41.5626,2.0227,308.8
13:16:51,41.5626,2.0227,308.8
13:16:52,41.5626,2.0227,308.8
13:16:53,41.5626,2.0227,308.8
13:16:54,41.5626,2.0227,308.8
13:16:55,41.5626,2.0227,308.8
13:16:56,41.5626,2.0227,308.9
13:16:57,41.5626,2.0227,308.9
13:16:58,41.5626,2.0227,308.9
13:16:59,41.5626,2.0227,308.9
13:17:0,41.5626,2.0227,308.9
13:17:1,41.5626,2.0227,308.9
13:17:2,41.5626,2.0227,308.9
13:17:3,41.5626,2.0227,308.9
13:17:4,41.5626,2.0227,308.9
13:17:5,41.5626,2.0227,308.9
13:17:6,41.5626,2.0227,308.9
13:17:7,41.5626,2.0227,308.9
13:17:8,41.5626,2.0227,308.9
13:17:9,41.5626,2.0227,308.9
13:17:10,41.5626,2.0227,308.9
13:17:11,41.5626,2.0227,308.9
13:17:12,41.5626,2.0227,309.0
13:17:13,41.5626,2.0227,309.0
13:17:14,41.5626,2.0227,309.0
13:17:15,41.5626,2.0227,309.0
13:17:16,41.5626,2.0227,309.0
13:17:17,41.5626,2.0227,309.0
13:17:18,41.5626,2.0227,309.0
13:17:19,41.5626,2.0227,309.0
13:17:20,41.5626,2.0227,309.0
13:17:21,41.5626,2.0227,309.1
13:17:22,41.5626,2.0227,309.1
13:17:23,41.5626,2.0227,309.1
13:17:24,41.5626,2.0227,309.1
13:17:25,41.5626,2.0227,309.1
13:17:26,41.5626,2.0227,309.1
13:17:27,41.5626,2.0227,309.1
13:17:28,41.5626,2.0227,309.1
13:17:29,41.5626,2.0227,309.1
13:17:30,41.5626,2.0227,309.1
13:17:31,41.5626,2.0227,309.1
13:17:32,41.5626,2.0227,309.1
13:17:33,41.5626,2.0227,309.1
13:17:34,41.5626,2.0227,309.1
13:17:35,41.5626,2.0227,309.1
13:17:36,41.5626,2.0227,309.1
13:17:37,41.5626,2.0227,309.1
13:17:38,41.5626,2.0227,309.1
13:17:39,41.5626,2.0227,309.1
13:17:40,41.5626,2.0227,309.1
13:17:41,41.5626,2.0227,309.1
13:17:42,41.5626,2.0227,309.1
13:17:43,41.5626,2.0227,309.1
13:17:44,41.5626,2.0227,309.1
13:17:45,41.5626,2.0227,309.1
13:17:46,41.5626,2.0227,309.1
13:17:47,41.5626,2.0227,309.1
13:17:48,41.5626,2.0227,309.1
13:17:49,41.5626,2.0227,309.1
13:17:50,41.5626,2.0227,309.1
13:17:51,41.5626,2.0227,309.1
13:17:52,41.5626,2.0227,309.1
13:17:53,41.5626,2.0227,309.1
13:17:54,41.5626,2.0227,309.1
13:17:55,41.5626,2.0227,309.2
13:17:56,41.5626,2.0227,309.2
13:17:57,41.5626,2.0227,309.2
13:17:58,41.5626,2.0227,309.2
13:17:59,41.5626,2.0227,309.2
13:18:0,41.5626,2.0227,309.2
13:18:1,41.5626,2.0227,309.2
13:18:2,41.5626,2.0227,309.2
13:18:3,41.5626,2.0227,309.2
13:18:4,41.5626,2.0227,309.2
13:18:5,41.5626,2.0227,309.2
13:18:6,41.5626,2.0227,309.2
13:18:7,41.5626,2.0227,309.2
13:18:8,41.5626,2.0227,309.1
13:18:9,41.5626,2.0227,309.2
13:18:10,41.5626,2.0227,309.2
13:18:11,41.5626,2.0227,308.9
13:18:12,41.5626,2.0227,308.8
13:18:13,41.5626,2.0227,308.7
13:18:14,41.5626,2.0228,308.6
13:18:15,41.5626,2.0227,308.5
13:18:16,41.5626,2.0227,308.4
13:18:17,41.5626,2.0228,308.3
13:18:18,41.5626,2.0228,308.2
13:18:19,41.5626,2.0228,308.1
13:18:20,41.5626,2.0228,308.0
13:18:21,41.5626,2.0228,307.8
13:18:22,41.5626,2.0228,307.7
13:18:23,41.5626,2.0228,307.7
13:18:24,41.5626,2.0228,307.7
13:18:25,41.5626,2.0228,307.6
13:18:26,41.5626,2.0228,307.5
13:18:27,41.5626,2.0228,307.3
13:18:28,41.5626,2.0228,307.1
13:18:29,41.5626,2.0228,307.0
13:18:30,41.5626,2.0228,307.0
13:18:31,41.5626,2.0228,306.7
13:18:32,41.5626,2.0227,306.6
13:18:33,41.5627,2.0227,306.5
13:18:34,41.5627,2.0227,306.5
13:18:35,41.5627,2.0227,306.5
13:18:36,41.5627,2.0227,306.6
13:18:37,41.5627,2.0227,306.6
13:18:38,41.5627,2.0227,306.5
13:18:39,41.5627,2.0227,306.5
13:18:40,41.5627,2.0227,306.5
13:18:41,41.5627,2.0228,306.5
13:18:42,41.5627,2.0228,306.5
13:18:43,41.5627,2.0228,306.4
13:18:44,41.5627,2.0228,306.3
13:18:45,41.5627,2.0228,306.3
13:18:46,41.5627,2.0228,306.2
13:18:47,41.5627,2.0228,305.9
13:18:48,41.5627,2.0227,305.8
13:18:49,41.5627,2.0227,305.8
13:18:50,41.5628,2.0227,306.0
13:18:51,41.5628,2.0227,306.0
13:18:52,41.5628,2.0227,305.9
13:18:53,41.5628,2.0227,305.7
13:18:54,41.5628,2.0227,305.5
13:18:55,41.5628,2.0227,305.2
13:18:56,41.5628,2.0227,304.8
13:18:57,41.5628,2.0227,304.4
13:18:58,41.5629,2.0227,304.1
13:18:59,41.5629,2.0227,303.5
13:19:0,41.5629,2.0227,303.0
13:19:1,41.5629,2.0227,302.6
13:19:2,41.5629,2.0227,302.2
13:19:3,41.5629,2.0227,301.9
13:19:4,41.5629,2.0227,301.5
13:19:5,41.5629,2.0227,301.2
13:19:6,41.5629,2.0227,300.9
13:19:7,41.563,2.0227,300.7
13:19:9,41.563,2.0227,300.7
13:19:10,41.563,2.0227,300.5
13:19:11,41.563,2.0226,300.4
13:19:12,41.563,2.0226,300.4
13:19:13,41.563,2.0226,300.5
13:19:14,41.563,2.0226,300.5
13:19:15,41.5631,2.0226,300.7
13:19:16,41.5631,2.0226,300.8
13:19:17,41.5631,2.0226,300.9
13:19:18,41.5631,2.0226,301.0
13:19:19,41.5631,2.0226,300.9
13:19:20,41.5631,2.0226,301.0
13:19:21,41.5631,2.0226,301.0
13:19:22,41.5631,2.0226,301.0
13:19:23,41.5631,2.0226,301.0
13:19:24,41.5632,2.0226,301.1
13:19:25,41.5632,2.0226,301.1
13:19:26,41.5632,2.0226,301.1
13:19:27,41.5632,2.0226,301.3
13:19:28,41.5632,2.0226,301.4
13:19:29,41.5632,2.0225,301.4
13:19:30,41.5632,2.0225,301.2
13:19:31,41.5632,2.0225,301.2
13:19:32,41.5632,2.0225,301.1
13:19:34,41.5633,2.0226,301.1
13:19:36,41.5633,2.0226,300.8
13:19:37,41.5633,2.0226,300.7
13:19:38,41.5633,2.0226,300.7
13:19:39,41.5633,2.0226,300.7
13:19:40,41.5633,2.0226,300.6
13:19:41,41.5633,2.0227,300.8
13:19:42,41.5633,2.0227,301.1
13:19:43,41.5633,2.0227,301.3
13:19:44,41.5633,2.0227,301.5
13:19:45,41.5633,2.0227,301.6
13:19:46,41.5633,2.0227,301.8
13:19:47,41.5633,2.0227,301.8
13:19:48,41.5633,2.0227,301.8
13:19:49,41.5633,2.0227,301.8
13:19:50,41.5633,2.0227,301.8
13:19:51,41.5633,2.0227,301.9
13:19:52,41.5633,2.0226,302.0
13:19:53,41.5633,2.0226,302.1
13:19:54,41.5633,2.0226,302.2
13:19:55,41.5633,2.0226,302.4
13:19:56,41.5632,2.0226,302.5
13:19:57,41.5632,2.0226,302.6
13:19:58,41.5632,2.0226,302.8
13:19:59,41.5632,2.0226,303.0
13:20:0,41.5632,2.0226,303.1
13:20:1,41.5632,2.0226,303.3
13:20:2,41.5632,2.0226,303.4
13:20:3,41.5632,2.0226,303.6
13:20:4,41.5632,2.0226,303.8
13:20:5,41.5631,2.0226,304.0
13:20:6,41.5631,2.0226,304.3
13:20:7,41.5631,2.0226,304.5
13:20:8,41.5631,2.0226,304.7
13:20:9,41.5631,2.0226,304.8
13:20:10,41.5631,2.0226,305.0
13:20:11,41.563,2.0226,305.2
13:20:12,41.563,2.0226,305.3
13:20:13,41.563,2.0226,305.4
13:20:14,41.563,2.0226,305.3
13:20:15,41.563,2.0226,305.2
13:20:16,41.563,2.0226,305.0
13:20:17,41.563,2.0226,304.9
13:20:18,41.5629,2.0226,305.0
13:20:19,41.5629,2.0226,305.0
13:20:20,41.5629,2.0226,305.2
13:20:21,41.5629,2.0226,305.3
13:20:22,41.5629,2.0226,305.3
13:20:23,41.5629,2.0226,305.3
13:20:24,41.5629,2.0226,305.2
13:20:25,41.5629,2.0226,305.2
13:20:26,41.5628,2.0226,305.2
13:20:27,41.5628,2.0226,305.2
13:20:28,41.5628,2.0226,305.1
13:20:29,41.5628,2.0226,305.1
13:20:30,41.5628,2.0226,305.1
13:20:31,41.5628,2.0227,305.2
13:20:32,41.5627,2.0227,305.2
13:20:33,41.5627,2.0227,305.2
13:20:34,41.5627,2.0227,305.1
13:20:35,41.5627,2.0227,305.1
13:20:36,41.5627,2.0227,305.1
13:20:37,41.5627,2.0227,305.2
13:20:38,41.5627,2.0227,305.2
13:20:39,41.5627,2.0227,305.3
13:20:40,41.5626,2.0227,305.3
13:20:41,41.5626,2.0227,305.4
13:20:42,41.5626,2.0227,305.4
13:20:43,41.5626,2.0227,305.4
13:20:44,41.5626,2.0227,305.3
13:20:45,41.5626,2.0227,305.3
13:20:46,41.5626,2.0227,305.3
13:20:47,41.5625,2.0227,305.2
13:20:48,41.5625,2.0227,305.1
13:20:49,41.5625,2.0227,305.0
13:20:50,41.5625,2.0227,305.0
13:20:51,41.5625,2.0227,305.0
13:20:52,41.5625,2.0227,305.0
13:20:53,41.5625,2.0227,304.9
13:20:54,41.5625,2.0227,304.9
13:20:55,41.5624,2.0228,305.0
13:20:56,41.5624,2.0228,305.0
13:20:57,41.5624,2.0228,305.1
13:20:58,41.5624,2.0228,305.1
13:20:59,41.5624,2.0228,305.2
13:21:0,41.5624,2.0228,305.2
13:21:1,41.5624,2.0228,305.1
13:21:2,41.5623,2.0228,305.1
13:21:3,41.5623,2.0228,305.0
13:21:4,41.5623,2.0228,305.0
13:21:5,41.5623,2.0228,305.0
13:21:6,41.5623,2.0228,305.1
13:21:7,41.5623,2.0228,305.0
13:21:8,41.5623,2.0228,304.9
13:21:9,41.5622,2.0228,304.8
13:21:10,41.5622,2.0228,304.7
13:21:11,41.5622,2.0228,304.7
:21:12,41.5622,2.0228,304.5
13:21:13,41.5622,2.0228,304.5
13:21:14,41.5622,2.0228,304.3
13:21:15,41.5622,2.0228,304.2
13:21:16,41.5622,2.0228,304.0
13:21:17,41.5621,2.0228,303.8
13:21:18,41.5621,2.0228,303.4
13:21:19,41.5621,2.0228,303.0
13:21:20,41.5621,2.0228,302.7
13:21:21,41.5621,2.0228,302.3
13:21:22,41.5621,2.0229,302.1
13:21:23,41.5621,2.0229,301.9
13:21:24,41.5621,2.0229,301.8
13:21:25,41.562,2.0229,301.5
13:21:26,41.562,2.0229,301.4
13:21:27,41.562,2.0229,301.2
13:21:28,41.562,2.0229,300.9
13:21:29,41.562,2.0229,300.7
13:21:30,41.562,2.0229,300.5
13:21:31,41.562,2.0229,300.4
13:21:32,41.5619,2.0229,300.2
13:21:33,41.5619,2.0229,300.0
13:21:34,41.5619,2.0229,299.8
13:21:35,41.5619,2.0229,299.7
13:21:36,41.5619,2.0229,299.4
13:21:38,41.5619,2.0229,299.0
13:21:39,41.5619,2.0229,298.8
13:21:40,41.5619,2.0229,298.6
13:21:41,41.5618,2.0229,298.4
13:21:42,41.5618,2.0229,298.3
13:21:43,41.5618,2.0229,298.2
13:21:45,41.5618,2.0229,297.9
13:21:46,41.5618,2.0229,297.7
13:21:47,41.5618,2.0229,297.5
13:21:48,41.5618,2.0229,297.3
13:21:49,41.5617,2.0229,297.2
13:21:50,41.5617,2.023,297.0
13:21:51,41.5617,2.023,296.9
13:21:55,41.5617,2.023,296.9
13:21:56,41.5616,2.023,296.8
13:21:57,41.5616,2.023,296.8
13:21:58,41.5616,2.023,296.8
13:22:4,41.5615,2.0231,296.9
13:22:20,41.5613,2.0231,297.4
13:22:23,41.5614,2.0231,296.9
13:22:26,41.5614,2.0231,296.2
13:22:27,41.5614,2.0231,295.8
13:22:28,41.5614,2.0231,295.6
13:22:29,41.5615,2.0231,295.5
13:22:30,41.5615,2.023,295.3
13:22:31,41.5615,2.023,295.0
13:22:32,41.5615,2.023,294.8
13:22:33,41.5615,2.023,294.5
13:22:34,41.5615,2.023,294.3
13:22:35,41.5615,2.023,294.3
13:22:37,41.5616,2.023,293.9
13:22:38,41.5616,2.023,293.9
13:22:39,41.5616,2.023,293.7
13:22:40,41.5616,2.023,293.7
13:22:41,41.5616,2.0229,293.9
13:22:42,41.5616,2.0229,294.5
13:22:43,41.5616,2.0229,294.8
13:22:44,41.5616,2.0229,294.9
13:22:45,41.5617,2.0229,294.9
13:22:46,41.5617,2.0229,294.9
13:22:47,41.5617,2.0229,295.2
13:22:48,41.5617,2.0229,295.4
13:22:49,41.5617,2.0229,295.4
13:22:50,41.5617,2.0229,295.3
13:22:51,41.5617,2.0229,295.2
13:22:52,41.5617,2.0229,295.3
13:22:53,41.5618,2.0229,295.4
13:22:54,41.5618,2.0229,295.5
13:22:55,41.5618,2.0229,295.6
13:22:56,41.5618,2.0229,295.8
13:22:57,41.5618,2.0228,296.1
13:22:58,41.5618,2.0228,296.4
13:22:59,41.5618,2.0228,296.5
13:23:0,41.5618,2.0228,296.5
13:23:1,41.5618,2.0228,296.3
13:23:2,41.5619,2.0228,296.2
13:23:3,41.5619,2.0228,296.1
13:23:4,41.5619,2.0228,296.0
13:23:5,41.5619,2.0228,296.0
13:23:6,41.5619,2.0228,296.0
13:23:7,41.5619,2.0228,295.9
13:23:8,41.5619,2.0228,295.8
13:23:9,41.562,2.0228,295.6
13:23:10,41.562,2.0228,295.5
13:23:11,41.562,2.0228,295.1
13:23:12,41.562,2.0228,295.0
13:23:13,41.562,2.0228,294.8
13:23:14,41.562,2.0228,295.0
13:23:15,41.562,2.0228,294.7
13:23:16,41.562,2.0228,294.8
13:23:17,41.5621,2.0228,294.8
13:23:18,41.5621,2.0228,295.0
13:23:19,41.5621,2.0228,295.3
13:23:20,41.5621,2.0228,295.3
13:23:21,41.5621,2.0228,295.1
13:23:22,41.5621,2.0228,294.8
13:23:23,41.5621,2.0228,294.5
13:23:24,41.5621,2.0228,294.5
13:23:25,41.5622,2.0227,294.0
13:23:26,41.5622,2.0227,293.5
13:23:27,41.5622,2.0227,293.3
13:23:28,41.5622,2.0227,293.1
13:23:29,41.5622,2.0227,293.0
13:23:30,41.5622,2.0227,293.0
13:23:31,41.5622,2.0227,293.0
13:23:32,41.5623,2.0227,292.9
13:23:33,41.5623,2.0227,292.7
13:23:34,41.5623,2.0227,292.4
13:23:35,41.5623,2.0227,292.2
13:23:36,41.5623,2.0227,292.2
13:23:37,41.5623,2.0227,292.1
13:23:38,41.5623,2.0227,292.4
13:23:39,41.5623,2.0227,292.1
13:23:40,41.5624,2.0227,291.8
13:23:41,41.5624,2.0227,291.5
13:23:42,41.5624,2.0228,291.2
13:23:43,41.5624,2.0228,291.0
13:23:44,41.5624,2.0228,291.9
13:23:45,41.5625,2.0228,292.7
13:23:46,41.5625,2.0228,294.3
13:23:47,41.5625,2.0228,294.7
13:23:48,41.5625,2.0228,295.1
13:23:49,41.5625,2.0228,295.9
13:23:50,41.5625,2.0228,296.2
13:23:51,41.5625,2.0228,296.2
13:23:52,41.5626,2.0228,296.4
13:23:53,41.5626,2.0228,297.2
13:23:54,41.5626,2.0228,297.3
13:23:55,41.5626,2.0228,298.0
13:23:56,41.5626,2.0228,298.3
13:23:57,41.5626,2.0227,299.1
13:23:58,41.5626,2.0227,299.4
13:23:59,41.5626,2.0227,299.9
13:24:0,41.5627,2.0227,300.4
13:24:1,41.5627,2.0227,301.3
13:24:2,41.5627,2.0227,301.5
13:24:3,41.5627,2.0227,301.8
13:24:4,41.5627,2.0228,302.2
13:24:5,41.5627,2.0228,302.9
13:24:6,41.5627,2.0228,303.4
13:24:7,41.5627,2.0228,303.0
13:24:8,41.5627,2.0228,302.7
13:24:9,41.5627,2.0228,302.5
13:24:10,41.5627,2.0228,302.6
13:24:11,41.5627,2.0228,302.7
13:24:12,41.5627,2.0228,302.8
13:24:13,41.5627,2.0228,302.9
13:24:14,41.5627,2.0228,303.1
13:24:15,41.5627,2.0228,303.1
13:24:16,41.5627,2.0228,303.2
13:24:17,41.5627,2.0228,303.3
13:24:18,41.5627,2.0228,303.4
13:24:19,41.5627,2.0228,303.4
13:24:20,41.5626,2.0228,303.5
13:24:21,41.5626,2.0228,303.6
13:24:23,41.5626,2.0228,303.8
13:24:26,41.5626,2.0228,304.0
13:24:32,41.5626,2.0228,304.4
13:24:33,41.5626,2.0229,304.5
13:24:36,41.5626,2.0229,304.7
13:24:37,41.5626,2.0229,304.7
13:24:57,41.5625,2.0231,306.0
